"","participant","spearman","pearson","meanrt","medianrt","meandiff","meancatchrt","mediancatchrt","catchacc","predspear","predpears"
"343","610202bb0ca06f14b87d1605",0.807044382926544,0.82511625964097,0.9464178125,0.8495,0.80625,1.358935,1.30785,1,0.387045740346856,0.364250605935025
"344","610203b1bc07b831633fa676",0.607766287847341,0.683589212563659,1.2201946875,1.0666,1.28125,1.79603157894737,1.7657,0.95,0.294839467912909,0.323430164957519
"345","6102050090041d90dc5413f3",0.750361572617212,0.81968760295993,1.00813125,0.916,0.73125,1.7735,1.755,1,0.143697196257953,0.0725541842612832
"346","6102087c864264a3f5579fc4",0.738721277664739,0.774973815748894,1.923578125,1.5,0.9125,1.61585,1.534,1,0.286936115049698,0.269274761184709
"347","610208f5f10d1b98defbf814",0.718955799912926,0.754948439064051,0.8395,0.7825,1.16875,1.4684,1.4495,1,0.273512278080049,0.273148963585152
"348","61020974d844343a3ff517d7",0.779271916309086,0.785193991556325,1.62643625,1.16615,1.00625,2.1528,2.0756,1,0.358593185708601,0.324393765230298
"349","61020c152715b970291062db",0.884697684620416,0.895311410742086,1.4862965625,1.1744,0.7125,1.36816,1.27455,1,0.377442247004319,0.304409148554271
"350","6102126f393f8990e53d37e6",0.540240098937216,0.589485187141477,1.630026875,1.0174,1.4125,1.66751,1.6511,1,0.327793771692214,0.306259599013574
"351","6102185a2bc0fd85fda9aed0",0.56836664184056,0.567624191012649,1.10420625,0.963,0.9,1.70725,1.66,1,0.357967198006304,0.354194971224483
"352","6102195038f3ffcb73225853",0.77227698651859,0.795729336284471,1.648939203125,1.3004125,0.81875,1.92045375,1.73412,1,0.30790027461863,0.283696771821831
"353","61022223a350329c8ca81df5",0.531243528342,0.735119011115022,0.6477740625,0.5661,0.98125,1.389975,1.35005,1,0.355991892305856,0.34206332787966
"354","610224c7e331699763a12488",0.668182672621058,0.691800441915612,0.88507125,0.7075,0.63125,1.858355,1.76705,1,0.283783665775716,0.304649388418657
"355","6102285a4cadf6b3a87ed993",0.697916634902852,0.696678154220201,1.2304378125,1.0681,1.0625,1.78059473684211,1.7373,0.95,0.404609401720512,0.362362658750491
"356","61022a84042923c389bf1499",0.790721493345419,0.810025928353682,1.06663625,0.8806,0.6875,1.401695,1.35385,1,0.2075112079621,0.171347476853605
"357","61022d296d11b07dd50a6793",0.447211017208568,0.49413492339876,1.12184,0.8936,1.09375,1.39197,1.347,1,0.383547916981284,0.37889571155972
"358","610231089f7e70a4aab3d083",0.795992844934197,0.868519553594353,1.6970790625,1.28475,0.56875,1.51916842105263,1.533,0.95,0.408643956685695,0.401865661195533
"359","61023602e6e4517b310c24aa",0.616354402163044,0.70262854694885,1.78957875,1.43195,0.86875,1.839565,1.693,1,0.290648111136681,0.24588505872725
"360","610237c272f68683ee0ae662",0.841127819689961,0.893273357516001,1.0465228125,0.7436,0.4125,1.75741,1.6748,1,0.430876051235913,0.376530701877165
"361","61023d86ff017d53fdb4970e",0.710574253931092,0.777577943473779,1.212278125,0.883,0.6375,1.4762,1.3415,1,0.393452849043973,0.343331253596499
"362","61023e0830e893bec6bd8f3c",0.768815440760048,0.747394712838043,1.1562871875,0.95875,0.93125,1.78144210526316,1.7159,1,0.428757857899421,0.3967196846924
"363","61024c6fb46fe099f45f2296",0.796002804694376,0.833394456819537,1.53622071875,1.334055,0.89375,2.22711578947368,2.067975,0.95,0.328119603336187,0.335352397050599
"364","61027e7e28245b6b5cab5e60",0.724006746243513,0.839680123288852,1.38522375,1.09145,0.6375,2.4134,2.34165,1,-0.370923910183947,-0.349611500917752
"365","61027ef48b6608d0126bab31",0.540944901463296,0.729917595905465,1.07266875,0.702,0.3375,1.50547368421053,1.499,0.95,0.368156351339899,0.285484640659984
"366","6102990f8b3b06f480d1ae4d",0.553096097359914,0.600499097665982,1.2290634375,1.11655,0.9,1.80572105263158,1.6998,0.9,0.349017653614517,0.355263523309847
"367","6102aa9a20e54b54f0a32c41",0.555056144345775,0.593262328057847,1.741570625,1.37795,0.9375,2.64575,2.41245,0.9,0.354256089698439,0.32896162994193
"368","6102bfa4053527360211a7b8",0.624443865978988,0.676192169364632,1.3107178125,1.11655,0.89375,1.879465,1.87225,0.95,0.43124565749781,0.449115410729226
"369","6102d3c05c31cb5c38158b34",0.755342370511878,0.789541755817188,1.31802625,1.10015,0.875,1.60767,1.60135,1,0.343737179061665,0.344212084061569
"370","6102d6071567279a56ff3479",0.292688918938726,0.280022378103997,0.943216875,0.4171,0.8875,1.8279,1.7461,1,0.132556549659464,0.172261597851579
"371","6102e390c456629247998554",0.759114683431579,0.82072894004486,0.7646784375,0.6326,0.6125,1.530865,1.44955,1,0.332415941793468,0.341152793111647
"372","6102e3d449f429ddae848e98",0.739443821663719,0.757581057841564,1.422484375,1.1,0.95,1.69810526315789,1.633,0.95,0.335030200493883,0.257764448739183
"373","6102e71dcb976d58c1435272",0.850157119406414,0.860416004111374,1.4153375,1.249,0.66875,1.5088,1.5395,1,0.421923806758195,0.423794653617764
"374","6102e877042872b030f90bb6",-0.101101255515728,-0.0880430490983596,0.4124375,0.234,2.05,1.4024,1.424,0.95,0.048658894926953,0.0356846941893034
"375","6102eb79ffcced89eefe3062",0.590236728195076,0.616770779680201,1.0375290625,0.88275,1.13125,1.44768,1.31835,0.95,0.314058118576084,0.323767775431797
"376","6102ec963d19b2600a047347",0.688597084265608,0.689095617650483,0.989578125,0.91985,0.8125,1.5996,1.5715,1,0.54266211658059,0.51171669115015
"377","6102f1d7283089bf23293f50",0.741320114662116,0.819763945528935,1.296453125,0.9595,0.625,1.58795,1.5775,1,0.334728267021065,0.318185940019003
"378","6102f2edaead0032c5054812",0.781194047725526,0.873074415955385,1.01430625,0.7585,0.60625,1.55905,1.4915,0.95,0.44066520017627,0.397611267790843
"379","6102fa60aae1a0c56b0c30a5",0.765721976979432,0.833579756143997,1.094938125,0.90315,0.75,1.455275,1.45135,1,0.36823249721603,0.351613594418584
"380","6102fab304462811ad2fc5c5",0.778966917803429,0.827433621203121,0.8393,0.717,0.8625,1.4483,1.3915,1,0.333806892378141,0.307674588339027
"381","6102fc0089a279de6a998e7d",0.556981943468312,0.611226277119472,2.757023125,1.3914,1.36875,99.16465,2.02385,0.85,0.299674568587887,0.289423902513045
"382","6102ffcf0b5c594e388d2d72",0.823792554605064,0.865852770588219,0.9762671875,0.83375,0.59375,1.64170526315789,1.682,0.95,0.486821755554422,0.452394686816986
"383","610302f87498dc46e622b4bb",0.760189945854902,0.806769352782555,2.2258690625,1.4957,0.925,1.696605,1.57895,1,0.385045551477424,0.355256862070307
"384","610309cb6693b9f1ae07b5f6",0.75068159836744,0.770465524925375,1.558996875,1.251,0.74375,2.8893,1.9665,1,0.414602160561746,0.430929125070863
"385","61030dd8991c249c718415b1",0.674376728858189,0.701019231941751,1.18766565625,1.0173825,1.1125,2.2259395,1.908755,0.85,0.387112204351634,0.35810685100855
"386","61030e69dd2c21915339e898",0.717254870609536,0.754234456848915,1.9095365625,1.3246,0.99375,2.814235,2.2419,0.85,0.176083023227445,0.158481813346121
"387","61030f79739dc11db7d01eeb",0.731193471401801,0.792641572893533,0.952979375,0.8827,0.95,2.115485,2.05695,1,0.298947130947399,0.297712126952998
"388","61030fd06c01209b13e99780",0.843188270884829,0.860996931812894,1.8924690625,1.48745,0.7,2.060655,1.93995,1,0.529470187773108,0.504644481844576
"389","6103101795d08201eb44f6a6",0.274342822443044,0.3514100974216,0.7044196875,0.59905,0.93125,1.443085,1.44065,0.95,0.28457881523846,0.272902189499745
"390","61031048f58595acbfdf85b9",0.724367375836122,0.756169397221054,0.9174484375,0.7318,0.475,1.79049,1.72225,1,0.290418126498024,0.257424113387746
"391","610311ec875da584801f90eb",-0.0183973920423514,-0.0306271685042262,9.26052375,4.17895,2.0125,3.75998,3.4621,0.9,0.065760906610645,0.0886232424128726
"392","610311f4fce391260a339321",0.807973326747304,0.79436106829741,1.336335,1.22135,0.81875,1.48093,1.5014,1,0.300614873077473,0.240275157330233
"393","610311f92fb14a35337137e7",0.547847645443251,0.562387587542006,2.03213531246875,1.1045000005,1.49375,1.67443500005,1.5266500005,1,0.295722081953257,0.298279394846632
"394","6103122eb08df918649a930c",0.718955799912926,0.754948439064051,0.8395,0.7825,1.16875,1.4684,1.4495,1,0.273512278080049,0.273148963585152
"395","6103127d2a2fe4aee72a7cd2",0.839763356663723,0.846977029233536,1.3232578125,1.08415,0.74375,1.383515,1.3001,1,0.401839866541913,0.382785901480706
"396","610313c21dc0b22ab21ed775",0.835507877823332,0.888859723841457,2.043082984375,1.2562525,0.8,2.47121475,2.326615,1,-0.368647502037555,-0.334448468512627
"397","6103145ca84c21e92682d6cf",0.718955799912926,0.754948439064051,0.8395,0.7825,1.16875,1.4684,1.4495,1,0.273512278080049,0.273148963585152
"398","610314f70be8d9402adf9c6f",0.766288325102498,0.829398616181032,1.5012375,1.20015,0.61875,2.00613157894737,1.6676,0.95,0.279803871287554,0.273306046699229
"399","610316373c7163da28a978f8",0.684883450836355,0.791206061640011,1.30844625,1.04985,0.61875,2.412725,1.97365,0.95,0.345725137538217,0.326334261550635
"400","6103172048a198940b193018",0.474457640867154,0.506561341539596,1.3929046875,0.8682,1.3,1.43746,1.3834,1,0.16805800322031,0.227471975702969
"401","610317bf4ff2cfcff5c3d8d1",0.704540644469104,0.717737389004127,1.087488125,0.96575,0.8875,1.43478,1.34245,0.95,0.386036103067435,0.363162695303796
"402","61031c95c9b3c0c70b9f60a7",0.680252256293595,0.711161276132062,1.3868965625,1.1738,0.93125,2.249415,2.056,1,0.426138285353078,0.404722883005343
"403","61031e3bc2b8928823a87c43",0.750413109039563,0.787868826088902,1.7448296875,1.49985,0.73125,1.89978947368421,1.5497,0.95,0.383210628230976,0.371086333490529
"404","61031efd1da4a14d8e9a86af",0.564540910743446,0.639844425758541,1.01281875,0.783,1.05625,1.37384210526316,1.316,0.947368421052632,0.362679327076136,0.337621929412447
"405","61032601dabc8bfe1409e7ac",0.556361527531981,0.743797763186604,1.3178725,1.13265,0.99375,1.9979,1.9813,1,0.448959829412315,0.3987327680733
"406","61032728290ef8e5d30afcaf",0.532070170370114,0.554533734696965,1.422849375,1.13375,1.26875,1.424585,1.36715,1,0.358737803584344,0.326012739063484
"407","610327b3d3eafd74891133fe",0.726279935431816,0.788956670027548,1.368125,0.993,0.73125,1.44095,1.325,1,0.244618470236902,0.255492513423338
"408","610328909dde1ee1a352daef",0.734038691628101,0.734495751448778,1.353566875,1.08435,1.0375,1.453255,1.3421,1,0.370833441624861,0.334769509911345
"409","610329a74ccff557eb132122",0.822914568897703,0.834037789464657,0.930076359375,0.801515,0.6625,1.342686,1.3092925,1,0.287417935209948,0.278979365019035
"410","61032a35ae067e7ec879e70a",0.585602081559672,0.62317014527238,0.93373,0.79965,1.08125,1.61234,1.4833,0.95,-0.177797584757445,-0.156409831758781
"411","61032bce6198732a57f68dff",0.826214423345901,0.830720920077788,1.5055946875,1.2352,0.68125,1.80342631578947,1.8189,0.95,0.517341266205849,0.511061264126934
"412","610336af8890b00f2a4fff86",0.712046709448329,0.737291873679881,0.9647390625,0.8151,0.95625,1.59125,1.45445,0.95,0.292557888961808,0.294504190493476
"413","6103380f5760c211093ec7c5",0.765143396274927,0.805872438677082,1.158481875,1.0003,0.91875,1.49568421052632,1.4921,1,0.368652828653661,0.296159180824544
"414","610338f9b119ef8991fe47c4",0.790663372860953,0.827950759656439,1.7386271875,1.21945,0.85,1.79471,1.72525,0.95,0.344039236799397,0.35025035201508
"415","61033994adbe0652d3c39b71",0.724225795234492,0.765447852616724,1.0501896875,0.8432,0.85,1.73708,1.68155,1,0.330943733893865,0.331106229517681
"416","610339d9df9af20e59c4c686",0.691086249517992,0.736144990823414,1.2985096875,0.9838,0.9375,1.579925,1.51595,1,0.405071322203444,0.423093267187617
"417","61033b09439a14035d77fc22",0.510552742662547,0.554164451442986,1.003453125,0.7742,1.36875,1.69026,1.39045,0.9,0.348450905364261,0.341131694409825
"418","61033da02b2a5bf215b3dc11",0.706703929974438,0.717937674847204,1.2174459375,1.00005,0.81875,1.529075,1.4416,1,0.464129456633594,0.480480050987212
"419","610341bbc7f7114aea9a2cea",0.722922645088466,0.812074748319003,1.33814625,1.08395,0.74375,1.901515,1.79225,1,0.227644966966311,0.241584302894487
"420","6103420d5147efb55f890c8c",0.805980498614747,0.807229964377094,1.012246875,0.816,0.73125,1.5705,1.433,1,0.348350904608502,0.329603140100532
"421","61034258c96850cb404c52d2",0.799612999391288,0.835663688731058,1.1501134375,0.9668,0.61875,1.58507,1.5658,1,0.261613338475821,0.233564346430742
"422","610342791f17a52c9fd5ea36",0.801485465318841,0.826731881149216,1.209095,1.05565,0.7125,1.737025,1.7153,1,0.262758223764377,0.271123225751251
"423","6103433959b11158bebca998",0.684878332389491,0.842943157685973,1.361018125,0.4239,0.325,1.347655,1.16545,1,0.271635081387039,0.212942365490509
"424","610343e098c067d744ec212a",0.456570237806774,0.559619477147953,0.8435190625,0.6521,1.41875,1.56207368421053,1.6003,0.9,0.237144933330838,0.275011298391333
"425","610344869928e5cbcc7ebf23",0.796837351289145,0.819572481873089,1.4531440625,1.19205,0.88125,1.61833,1.56715,1,0.30873294266018,0.291270360191324
"426","610345ceb299e0132938d55c",0.748517291542046,0.78192075246936,1.9022984375,1.4504,1.00625,1.66745,1.56515,1,0.333384676853525,0.353154950019558
"427","6103462a62215bc455f87411",0.477309546678687,0.501351978244793,1.42665625,1.184,0.93125,1.55436842105263,1.5,0.95,0.242814502027641,0.188783410498448
"428","610347b5b849c3e6a52e4a4a",0.74472425236118,0.827098762480014,1.4561271875,1.2017,0.73125,1.63159,1.57475,0.95,0.265076959479981,0.187680806949614
"429","6103494acb49b118fdcf2db5",0.795548589256684,0.841222541203599,0.883925,0.784,0.7375,1.658,1.5155,1,0.440789990759823,0.397659514570584
"430","61034996de4bc91eafb48814",0.72072298018505,0.7460965725815,1.734245625,1.27465,0.8875,1.96898,1.9578,1,0.169843606842188,0.217260877171602
"431","61034f24da19cc56177b8b59",0.803687170026235,0.797423677674272,1.60868125,1.366,0.525,1.9736,1.8575,1,0.302195565469762,0.237974665525639
"432","61034f3092f51520b90743d6",0.675726919041896,0.740809739237598,1.262653125,0.967,0.9375,1.4938,1.5165,1,0.420534945432997,0.38945203245131
"433","61034f3b7331bbf477dd2dda",0.733494725753671,0.831981327942787,2.1989303125,1.744,0.59375,2.59845789473684,2.4982,0.9,0.250068998157902,0.288871761129397
"434","6103502ca40f5c646cf623ff",-0.128276048105278,-0.103643188117612,1.2166271875,0.91425,2.04375,1.584515,1.5242,1,0.193673056235597,0.1973985722023
"435","6103508e0a0d600eaac0a294",0.621030747818773,0.703558002254572,1.3463978125,1.11555,0.65625,1.92309,1.74005,1,0.415016746391006,0.410846538169448
"436","610350d9b4852b4007ab7f87",0.7539962596719,0.784922018201892,1.07979375,0.9507,0.775,1.688875,1.6498,0.95,0.34775989260117,0.332597733182219
"437","610350fa3d929461b8ca9103",0.718025888146044,0.739712604119968,1.825009375,1.466,0.875,1.8254,1.749,1,0.424879050074046,0.410348089951349
"438","6103514ec85d6a4d0c2f3375",0.752963822262375,0.89136468234791,1.063628125,0.683,0.375,1.4823,1.5235,0.9,0.350249352119365,0.322906507665371
"439","6103547238747506ef02bb29",0.712907726027915,0.760330155285323,1.6847146875,1.33595,0.86875,1.756175,1.73155,1,0.446502580314747,0.413801921192525
"440","61035476b946ec7981de1dae",0.86558733492516,0.87818100140761,1.4212815625,1.1931,0.70625,1.714365,1.6505,1,0.336511249228508,0.33220387430511
"441","61035646f6f36bf75f71c354",0.811092295753219,0.848504285568736,1.086683453125,0.935165,0.75625,1.55680325,1.512405,0.95,0.394214043102632,0.357075144662877
"442","610356bcea0d0f2bbaefce1a",0.610389062820073,0.650567508944119,1.434596171875,1.19987,0.9625,2.5217555,1.947365,1,0.315576965503357,0.275019619235863
"443","6103579f72b250e7a439b926",0.733642848757142,0.836486280408744,1.2129428125,0.9514,0.775,1.51292,1.3899,1,0.380411204928486,0.355655154180808
"444","6103583967377f29277e44ba",0.648796266917849,0.773646491076242,1.287783125,0.984,1.00625,3.69549,1.41625,1,0.253717518876895,0.243148938705363
"445","61035886e691b3a7e313208c",0.718955799912926,0.754948439064051,0.8395,0.7825,1.16875,1.4684,1.4495,1,0.273512278080049,0.273148963585152
"446","6103597aec377370bfbcbf7c",0.76386907414012,0.839951881778163,0.9401525,0.7683,0.65,1.980085,1.496,0.95,0.463010937469802,0.408585823610597
"447","610359e9133e7d55cfb0d597",0.718955799912926,0.754948439064051,0.8395,0.7825,1.16875,1.4684,1.4495,1,0.273512278080049,0.273148963585152
"448","610359fd24cc412e70e304e1",0.8074800761238,0.84195603744101,1.0964478125,0.93205,0.55,1.78748,1.7998,1,0.402246674768907,0.371225907196755
"449","61035ae4030737a3d2a51a11",0.648029392142026,0.736074371565676,1.0921225,0.9156,0.95625,1.53492105263158,1.3817,1,0.314208467282754,0.316790964408346
"450","61035aefabf4c24bbcec1b7b",0.737913870388499,0.779647856914155,1.1886734375,0.94905,0.89375,1.779895,1.60045,1,0.278299545298308,0.268394558448601
"451","61035b9030a71cfbc7b24897",0.735703003959147,0.808514851074229,0.9323871875,0.767,0.5125,1.51425,1.4832,1,0.43766937898778,0.361566877263508
"452","61035baf05c0521abd331da4",0.820136982034482,0.871363080136214,1.594965625,1.1507,0.48125,1.5565,1.4496,0.842105263157895,0.41204963248777,0.395476353952414
"453","61035c6dabf4c24bbcec1b90",0.355874110185683,0.382794967443018,1.0299740625,0.65075,1.425,1.58464,1.6413,0.75,0.216457235208749,0.221773932941138
"454","61035ccd030737a3d2a51a2d",0.816746119233355,0.835547195331464,1.6725625,1.3328,0.73125,1.580885,1.5257,0.95,0.407222320352443,0.41882359938886
"455","61035cde69aaa4298e4e3dd1",0.597969836292552,0.745453022784927,1.8029846875,1.09835,0.75,1.81212,1.6517,1,0.177639233558067,0.206218680208729
"456","61035d8bd2b5312942a13d94",0.718955799912926,0.754948439064051,0.8395,0.7825,1.16875,1.4684,1.4495,1,0.273512278080049,0.273148963585152
"457","61035d9ff98a80eac67779b7",0.732672189070914,0.815044434549292,0.885825,0.6494,0.3375,1.41142,1.4061,1,0.301502993810333,0.320916734740899
"458","61035da6b080f8c199539329",0.500343739801124,0.486760391499047,2.7130009375,2.2837,1.325,2.06504,2.0208,1,-0.0332959623646046,-0.0101909691995039
"459","61035e5f92396a346169f1b5",0.769007274989284,0.795195218612375,0.9468646875,0.83305,0.9625,1.64096,1.4432,1,0.361685033152354,0.352445968627807
"460","61035f0c5670985a943f70f1",0.785452015281278,0.820945993035091,1.3689478125,1.0742,0.81875,1.54909,1.56445,1,0.432796730614636,0.404772170323815
"461","61035f2f2b70d404ca70fb15",0.659665685008338,0.786263653168406,0.90715625,0.746,0.7625,1.77635,1.681,0.95,0.443617789953544,0.390054514039922
"462","61035f57b8399021c313c379",0.640803710256815,0.692742347212413,1.3433125,1.09895,0.88125,2.00259,1.8976,1,0.400597263603066,0.390142177535092
"463","61035fdca8e42cfdbbca31f2",0.601497470309927,0.613236932294578,1.342709375,1.012,0.81875,1.9972,2.0155,0.95,0.421938452550886,0.381882345736551
"464","61036102a3f05e2ef6e4e3c6",0.516907947756166,0.56269018307406,1.001853125,0.833,1.4,1.5458,1.4915,1,0.355320492410876,0.351417670762454
"465","610361398cc16a47afe9c948",0.270071486980267,0.325378213547667,1.0127584375,0.8187,1.54375,1.94016315789474,1.566,0.85,0.155190260698893,0.188311479670182
"466","610361af7915c5f2c51a4983",0.783122987652486,0.784795595164623,1.631320625,1.1998,0.74375,1.93896315789474,1.8993,0.9,0.437226737922767,0.445725661160619
"467","6103630d21124460e8fb210d",0.687632145609121,0.749945263234204,1.222584375,0.902,1.175,2.02785,1.6165,0.85,0.397575770863992,0.424758253833077
"468","6103633108de7b1f37485955",0.738554632335498,0.790381796777059,1.097296875,0.9175,0.525,2.16795,1.952,0.95,0.331542667624792,0.314383080769763
"469","61036353cf559b0c0d3a025c",0.672791619505938,0.865506521846663,0.85175,0.6011,0.2125,1.73842,1.6993,1,0.342354440423566,0.291302643002331
"470","610363c0fdfd44b94488e6ef",0.623764421818456,0.635072562518893,1.2585,1.017,1.05,1.912,1.649,0.95,0.172448268788463,0.153390676539747
"471","61036408097ef9b5244058ed",0.769941167544841,0.876683342429612,0.941703125,0.851,0.48125,1.81321052631579,1.687,0.9,0.359496998729407,0.310146628880481
"472","6103645ddeeb9221c771e721",0.60427295879249,0.690620815471722,1.350555625,0.818,0.99375,1.54405263157895,1.517,0.95,0.386173320152411,0.375431674018051
"473","610365491336a1f2766ae033",0.667834615914402,0.716075470596689,1.3352046875,1.0174,0.9625,1.4766,1.3406,1,0.341749186569741,0.25595211642907
"474","6103654d81de79ade4dba583",0.814981827501223,0.835747584193857,1.3862071875,1.1668,0.8375,1.659365,1.6598,1,0.38124938843632,0.335275057445593
"475","61036562aa01ea6f1560a8da",0.475892364439792,0.75594686559435,1.11074375,0.883,0.9625,1.6292,1.4335,0.9,0.270754050642638,0.281520051439947
"476","61036710e1eb1d931b7a34a6",0.533616804063845,0.56267295029024,1.1214875,0.883,1.24375,1.5931,1.548,1,0.40244112402014,0.377973214253944
"477","61036745d2053b82e13f7eed",0.700192482582126,0.759087048748028,1.332844375,1.05135,0.875,1.65571,1.60995,1,0.443631957344028,0.439468566745002
"478","6103678437cbd80e381c5863",0.89734256599354,0.901979582018163,1.6510925,1.3492,0.60625,1.494425,1.4029,1,0.235908342653807,0.225996420480707
"479","610367ad785ce86ceb8d201c",0.529643878365225,0.571500287563693,0.917603125,0.8165,1.35625,1.4596,1.383,0.95,0.520163828482243,0.512296091662446
"480","610367e58b767ec6c3395508",0.805888643890584,0.808367002533643,1.40739,1.2662,0.8875,2.198965,1.8919,1,0.26334973545472,0.245954166804772
"481","610367eb9e35c754c9add89b",0.547103098396692,0.565699326359079,1.4404575,0.94085,1.55,2.123235,2.005,0.9,0.300393789229229,0.291600257906741
"482","6103683d0b7556494a758939",0.747506579304277,0.763082997387171,1.0578478125,0.84815,0.78125,1.93044,1.73715,0.95,0.481977435277265,0.445473222015982
"483","610368480b2860d0f7e744be",0.621333217793251,0.634777844364469,1.3445184375,1.1002,1.13125,1.790145,1.73365,1,0.237294567571403,0.238317632680624
"484","6103688918416a123fdfcf68",0.551304753120886,0.705678758464207,0.8284003125,0.46255,0.3375,1.74109,1.765,0.9,0.400084894648326,0.307780127516806
"485","610368de825c5dfea8a60321",0.629400132137874,0.664902305782354,1.82005,1.2915,1.2,2.01915789473684,1.767,0.95,0.229129335144167,0.222883206674959
"486","61036a2dc1a5986f00de0513",0.604867311034016,0.655413278178949,1.1970303125,0.97465,1.3125,1.32186,1.32445,1,0.525735060374942,0.508610204226313
"487","61036b50ca5be39e19acdc3d",0.820775734873798,0.838175692100293,1.490126875,1.23105,0.58125,1.93626,1.76555,1,0.343305085847985,0.325966011158059
"488","61036bc11cbe328e09cf25d3",0.651986650789806,0.690257255192487,1.3294265625,0.9679,1.03125,1.86415,1.82465,0.95,0.23065610310594,0.230598697445895
